treatment,id,game,period,choice,other.choice
D75R32,146,26,2,d,d
D75R32,146,26,3,d,d
D75R32,146,26,4,d,d
D75R32,146,26,5,d,d
D75R32,146,27,1,d,d
D75R32,146,27,2,d,d
D75R32,146,27,3,d,d
D75R32,146,27,4,d,d
D75R32,146,27,5,d,d
D75R32,146,28,1,d,c
D75R32,146,28,2,c,d
D75R32,146,29,1,d,d
D75R32,146,29,2,d,d
D75R32,146,29,3,d,d
D75R32,146,29,4,d,d
D75R32,146,29,5,d,d
D75R32,146,29,6,d,d
D75R32,146,29,7,d,d
D75R32,146,29,8,d,d
D75R32,146,29,9,d,d
D75R32,146,29,10,d,d
D75R32,146,29,11,d,d
D75R32,146,29,12,d,d
D75R32,146,29,13,d,d
D75R32,146,29,14,d,d
D75R32,146,29,15,d,d
D75R32,146,29,16,d,d
D75R32,146,29,17,d,d
D75R32,146,29,18,d,d
D75R32,146,29,19,d,d
D75R32,146,29,20,d,d
D75R32,146,29,21,d,d
D75R32,146,29,22,d,d
D75R32,146,29,23,d,d
D75R32,147,23,1,c,d
D75R32,147,23,2,d,d
D75R32,147,23,3,d,d
D75R32,147,23,4,d,d
D75R32,147,24,1,d,d
D75R32,147,24,2,d,c
D75R32,147,24,3,d,d
D75R32,147,24,4,d,d
D75R32,147,25,1,d,d
D75R32,147,25,2,d,d
D75R32,147,25,3,d,c
D75R32,147,25,4,d,d
D75R32,147,25,5,d,d
D75R32,147,25,6,d,d
D75R32,147,25,7,d,d
D75R32,147,25,8,d,d
D75R32,147,26,1,d,c
D75R32,147,26,2,d,d
D75R32,147,26,3,d,d
D75R32,147,26,4,d,d
D75R32,147,26,5,d,d
D75R32,147,27,1,c,d
D75R32,147,27,2,d,d
D75R32,147,27,3,d,d
D75R32,147,27,4,d,d
D75R32,147,27,5,d,d
D75R32,147,28,1,d,c
D75R32,147,28,2,d,c
D75R32,147,29,1,d,d
D75R32,147,29,2,d,d
D75R32,147,29,3,d,d
D75R32,147,29,4,d,d
D75R32,147,29,5,d,d
D75R32,147,29,6,d,d
D75R32,147,29,7,d,d
D75R32,147,29,8,d,d
D75R32,147,29,9,d,d
D75R32,147,29,10,d,d
D75R32,147,29,11,d,d
D75R32,147,29,12,d,d
D75R32,147,29,13,d,d
D75R32,147,29,14,d,d
D75R32,147,29,15,d,d
D75R32,147,29,16,d,d
D75R32,147,29,17,d,d
D75R32,147,29,18,d,d
D75R32,147,29,19,d,d
D75R32,147,29,20,d,d
D75R32,147,29,21,d,d
D75R32,147,29,22,d,d
D75R32,147,29,23,d,d
D75R32,148,23,1,d,d
D75R32,148,23,2,d,c
D75R32,148,23,3,d,d
D75R32,148,23,4,d,d
D75R32,148,24,1,d,d
D75R32,148,24,2,d,c
D75R32,148,24,3,d,d
D75R32,148,24,4,d,d
D75R32,148,25,1,d,c
D75R32,148,25,2,d,d
D75R32,148,25,3,d,c
D75R32,148,25,4,d,d
D75R32,148,25,5,d,d
D75R32,148,25,6,d,d
D75R32,148,25,7,d,d
D75R32,148,25,8,d,d
D75R32,148,26,1,d,d
D75R32,148,26,2,d,d
D75R32,148,26,3,d,d
D75R32,148,26,4,d,d
D75R32,148,26,5,d,d
D75R32,148,27,1,d,c
D75R32,148,27,2,d,d
D75R32,148,27,3,d,d
D75R32,148,27,4,d,d
D75R32,148,27,5,d,d
D75R32,148,28,1,d,c
D75R32,148,28,2,d,d
D75R32,148,29,1,d,d
D75R32,148,29,2,d,d
D75R32,148,29,3,d,d
D75R32,148,29,4,d,c
D75R32,148,29,5,d,d
D75R32,148,29,6,d,d
D75R32,148,29,7,d,d
D75R32,148,29,8,d,d
D75R32,148,29,9,d,d
D75R32,148,29,10,d,d
D75R32,148,29,11,d,d
D75R32,148,29,12,d,d
D75R32,148,29,13,d,d
D75R32,148,29,14,d,d
D75R32,148,29,15,d,d
D75R32,148,29,16,d,d
D75R32,148,29,17,d,d
D75R32,148,29,18,d,d
D75R32,148,29,19,d,d
D75R32,148,29,20,d,d
D75R32,148,29,21,d,d
D75R32,148,29,22,d,d
D75R32,148,29,23,d,d
D75R32,149,23,1,d,c
D75R32,149,23,2,c,d
D75R32,149,23,3,d,d
D75R32,149,23,4,d,d
D75R32,149,24,1,c,c
D75R32,149,24,2,c,c
D75R32,149,24,3,c,c
D75R32,149,24,4,c,c
D75R32,149,25,1,c,d
D75R32,149,25,2,d,d
D75R32,149,25,3,d,d
D75R32,149,25,4,d,d
D75R32,149,25,5,d,d
D75R32,149,25,6,d,d
D75R32,149,25,7,d,d
D75R32,149,25,8,d,d
D75R32,149,26,1,c,c
D75R32,149,26,2,c,c
D75R32,149,26,3,c,c
D75R32,149,26,4,c,c
D75R32,149,26,5,c,c
D75R32,149,27,1,c,c
D75R32,149,27,2,c,c
D75R32,149,27,3,c,c
D75R32,149,27,4,c,c
D75R32,149,27,5,c,c
D75R32,149,28,1,c,c
D75R32,149,28,2,c,c
D75R32,149,29,1,c,c
D75R32,149,29,2,c,c
D75R32,149,29,3,c,c
D75R32,149,29,4,c,c
D75R32,149,29,5,c,c
D75R32,149,29,6,c,d
D75R32,149,29,7,d,c
D75R32,149,29,8,d,c
D75R32,149,29,9,c,d
D75R32,149,29,10,d,c
D75R32,149,29,11,d,d
D75R32,149,29,12,d,d
D75R32,149,29,13,d,d
D75R32,149,29,14,d,d
D75R32,149,29,15,d,d
D75R32,149,29,16,d,d
D75R32,149,29,17,d,d
D75R32,149,29,18,d,d
D75R32,149,29,19,d,c
D75R32,149,29,20,c,d
D75R32,149,29,21,c,c
D75R32,149,29,22,c,c
D75R32,149,29,23,c,c
D75R32,150,23,1,d,d
D75R32,150,23,2,c,d
D75R32,150,23,3,d,d
D75R32,150,23,4,d,d
D75R32,150,24,1,d,d
D75R32,150,24,2,d,d
D75R32,150,24,3,d,d
D75R32,150,24,4,d,d
D75R32,150,25,1,c,c
D75R32,150,25,2,c,c
D75R32,150,25,3,c,c
D75R32,150,25,4,c,c
D75R32,150,25,5,c,c
D75R32,150,25,6,c,c
D75R32,150,25,7,c,c
D75R32,150,25,8,c,c
D75R32,150,26,1,d,d
D75R32,150,26,2,c,c
D75R32,150,26,3,c,c
D75R32,150,26,4,c,c
D75R32,150,26,5,c,c
D75R32,150,27,1,d,c
D75R32,150,27,2,c,d
D75R32,150,27,3,d,c
D75R32,150,27,4,c,d
D75R32,150,27,5,d,d
D75R32,150,28,1,d,c
D75R32,150,28,2,c,c
D75R32,150,29,1,d,c
D75R32,150,29,2,c,c
D75R32,150,29,3,d,c
D75R32,150,29,4,c,c
D75R32,150,29,5,d,c
D75R32,150,29,6,c,d
D75R32,150,29,7,d,c
D75R32,150,29,8,c,c
D75R32,150,29,9,d,c
D75R32,150,29,10,c,c
D75R32,150,29,11,d,c
D75R32,150,29,12,c,c
D75R32,150,29,13,d,c
D75R32,150,29,14,c,d
D75R32,150,29,15,d,d
D75R32,150,29,16,c,d
D75R32,150,29,17,d,d
D75R32,150,29,18,c,d
D75R32,150,29,19,d,d
D75R32,150,29,20,d,d
D75R32,150,29,21,d,c
D75R32,150,29,22,c,d
D75R32,150,29,23,d,d
D75R32,151,23,1,d,d
D75R32,151,23,2,d,d
D75R32,151,23,3,d,d
D75R32,151,23,4,d,d
D75R32,151,24,1,d,d
D75R32,151,24,2,d,d
D75R32,151,24,3,d,d
D75R32,151,24,4,d,d
D75R32,151,25,1,d,d
D75R32,151,25,2,d,d
D75R32,151,25,3,d,d
D75R32,151,25,4,d,d
D75R32,151,25,5,d,d
D75R32,151,25,6,d,d
D75R32,151,25,7,d,d
D75R32,151,25,8,d,d
D75R32,151,26,1,d,c
D75R32,151,26,2,d,d
D75R32,151,26,3,d,d
D75R32,151,26,4,d,d
D75R32,151,26,5,d,d
D75R32,151,27,1,d,c
D75R32,151,27,2,d,c
D75R32,151,27,3,d,c
D75R32,151,27,4,d,d
D75R32,151,27,5,d,d
D75R32,151,28,1,d,d
D75R32,151,28,2,d,d
D75R32,151,29,1,d,c
D75R32,151,29,2,d,d
D75R32,151,29,3,d,d
D75R32,151,29,4,d,d
D75R32,151,29,5,d,d
D75R32,151,29,6,d,d
D75R32,151,29,7,d,d
D75R32,151,29,8,d,d
D75R32,151,29,9,d,d
D75R32,151,29,10,d,d
D75R32,151,29,11,d,d
D75R32,151,29,12,d,d
D75R32,151,29,13,d,d
D75R32,151,29,14,d,d
D75R32,151,29,15,d,d
D75R32,151,29,16,d,d
D75R32,151,29,17,d,d
D75R32,151,29,18,d,d
D75R32,151,29,19,d,d
D75R32,151,29,20,d,d
D75R32,151,29,21,d,d
D75R32,151,29,22,d,d
D75R32,151,29,23,d,d
D75R32,152,23,1,d,d
D75R32,152,23,2,d,d
D75R32,152,23,3,d,d
D75R32,152,23,4,d,d
D75R32,152,24,1,d,d
D75R32,152,24,2,d,d
D75R32,152,24,3,d,d
D75R32,152,24,4,d,d
D75R32,152,25,1,d,c
D75R32,152,25,2,d,d
D75R32,152,25,3,d,d
D75R32,152,25,4,d,d
D75R32,152,25,5,d,d
D75R32,152,25,6,d,d
D75R32,152,25,7,d,d
D75R32,152,25,8,d,d
D75R32,152,26,1,d,d
D75R32,152,26,2,d,d
D75R32,152,26,3,d,d
D75R32,152,26,4,d,d
D75R32,152,26,5,d,d
D75R32,152,27,1,d,c
D75R32,152,27,2,c,d
D75R32,152,27,3,d,c
D75R32,152,27,4,c,d
D75R32,152,27,5,c,c
D75R32,152,28,1,c,d
D75R32,152,28,2,c,d
D75R32,152,29,1,c,c
D75R32,152,29,2,c,c
D75R32,152,29,3,c,c
D75R32,152,29,4,c,c
D75R32,152,29,5,c,c
D75R32,152,29,6,c,c
D75R32,152,29,7,c,c
D75R32,152,29,8,c,c
D75R32,152,29,9,c,c
D75R32,152,29,10,c,c
D75R32,152,29,11,c,c
D75R32,152,29,12,c,c
D75R32,152,29,13,c,c
D75R32,152,29,14,c,c
D75R32,152,29,15,c,c
D75R32,152,29,16,c,c
D75R32,152,29,17,c,c
D75R32,152,29,18,c,c
D75R32,152,29,19,c,c
D75R32,152,29,20,c,c
D75R32,152,29,21,c,c
D75R32,152,29,22,c,c
D75R32,152,29,23,c,c
D75R32,153,23,1,d,c
D75R32,153,23,2,d,d
D75R32,153,23,3,d,d
D75R32,153,23,4,d,d
D75R32,153,24,1,d,d
D75R32,153,24,2,d,d
D75R32,153,24,3,d,d
D75R32,153,24,4,d,d
D75R32,153,25,1,d,d
D75R32,153,25,2,d,d
D75R32,153,25,3,d,d
D75R32,153,25,4,d,d
D75R32,153,25,5,d,d
D75R32,153,25,6,d,d
D75R32,153,25,7,d,d
D75R32,153,25,8,d,d
D75R32,153,26,1,d,d
D75R32,153,26,2,d,d
D75R32,153,26,3,d,d
D75R32,153,26,4,d,d
D75R32,153,26,5,d,d
D75R32,153,27,1,d,d
D75R32,153,27,2,d,d
D75R32,153,27,3,d,d
D75R32,153,27,4,d,d
D75R32,153,27,5,d,d
D75R32,153,28,1,d,c
D75R32,153,28,2,d,d
D75R32,153,29,1,d,c
D75R32,153,29,2,d,d
D75R32,153,29,3,d,d
D75R32,153,29,4,d,d
D75R32,153,29,5,d,d
D75R32,153,29,6,d,d
D75R32,153,29,7,d,d
D75R32,153,29,8,d,d
D75R32,153,29,9,d,d
D75R32,153,29,10,d,d
D75R32,153,29,11,d,d
D75R32,153,29,12,d,d
D75R32,153,29,13,d,d
D75R32,153,29,14,d,d
D75R32,153,29,15,d,d
D75R32,153,29,16,d,d
D75R32,153,29,17,d,d
D75R32,153,29,18,d,d
D75R32,153,29,19,d,d
D75R32,153,29,20,d,d
D75R32,153,29,21,d,d
D75R32,153,29,22,d,d
D75R32,153,29,23,d,d
D75R32,154,23,1,d,d
D75R32,154,23,2,d,d
D75R32,154,23,3,d,d
D75R32,154,23,4,d,d
D75R32,154,24,1,d,d
D75R32,154,24,2,c,d
D75R32,154,24,3,d,d
D75R32,154,24,4,d,d
D75R32,154,25,1,d,d
D75R32,154,25,2,d,d
D75R32,154,25,3,d,d
D75R32,154,25,4,d,d
D75R32,154,25,5,d,d
D75R32,154,25,6,d,d
D75R32,154,25,7,d,d
D75R32,154,25,8,d,d
D75R32,154,26,1,d,d
D75R32,154,26,2,c,c
D75R32,154,26,3,c,c
D75R32,154,26,4,c,c
D75R32,154,26,5,c,c
D75R32,154,27,1,c,d
D75R32,154,27,2,d,c
D75R32,154,27,3,c,d
D75R32,154,27,4,d,c
D75R32,154,27,5,d,d
D75R32,154,28,1,d,d
D75R32,154,28,2,d,d
D75R32,154,29,1,d,d
D75R32,154,29,2,d,d
D75R32,154,29,3,d,d
D75R32,154,29,4,c,d
D75R32,154,29,5,d,d
D75R32,154,29,6,d,d
D75R32,154,29,7,d,d
D75R32,154,29,8,d,d
D75R32,154,29,9,d,d
D75R32,154,29,10,d,d
D75R32,154,29,11,d,d
D75R32,154,29,12,d,d
D75R32,154,29,13,d,d
D75R32,154,29,14,d,d
D75R32,154,29,15,d,d
D75R32,154,29,16,d,d
D75R32,154,29,17,d,d
D75R32,154,29,18,d,d
D75R32,154,29,19,d,d
D75R32,154,29,20,d,d
D75R32,154,29,21,d,d
D75R32,154,29,22,d,d
D75R32,154,29,23,d,d
D75R32,155,23,1,d,d
D75R32,155,24,1,d,c
D75R32,155,24,2,d,c
D75R32,155,24,3,d,d
D75R32,155,25,1,d,c
D75R32,155,26,1,c,d
D75R32,155,27,1,d,d
D75R32,155,27,2,d,d
D75R32,155,27,3,d,d
D75R32,155,27,4,d,d
D75R32,155,28,1,d,d
D75R32,155,28,2,d,d
D75R32,155,28,3,d,d
D75R32,155,28,4,d,d
D75R32,155,28,5,d,d
D75R32,155,28,6,d,d
D75R32,155,28,7,d,d
D75R32,155,28,8,d,d
D75R32,155,29,1,d,d
D75R32,155,29,2,d,d
D75R32,155,29,3,d,d
D75R32,155,30,1,d,d
D75R32,155,31,1,d,d
D75R32,155,32,1,d,d
D75R32,155,32,2,d,d
D75R32,155,32,3,d,d
D75R32,155,32,4,d,d
D75R32,155,32,5,d,d
D75R32,155,32,6,d,d
D75R32,155,32,7,d,d
D75R32,155,32,8,d,d
D75R32,155,32,9,d,d
D75R32,155,33,1,d,d
D75R32,155,33,2,d,d
D75R32,155,33,3,d,d
D75R32,155,33,4,d,d
D75R32,155,33,5,d,d
D75R32,155,33,6,d,d
D75R32,155,33,7,d,d
D75R32,155,33,8,d,d
D75R32,155,33,9,d,d
D75R32,156,23,1,d,d
D75R32,156,24,1,d,d
D75R32,156,24,2,d,d
D75R32,156,24,3,d,d
D75R32,156,25,1,d,d
D75R32,156,26,1,d,d
D75R32,156,27,1,d,d
D75R32,156,27,2,d,d
D75R32,156,27,3,d,d
D75R32,156,27,4,d,d
D75R32,156,28,1,d,d
D75R32,156,28,2,d,d
D75R32,156,28,3,d,d
D75R32,156,28,4,d,d
D75R32,156,28,5,d,d
D75R32,156,28,6,d,d
D75R32,156,28,7,d,d
D75R32,156,28,8,d,d
D75R32,156,29,1,d,c
D75R32,156,29,2,d,c
D75R32,156,29,3,d,d
D75R32,156,30,1,d,d
D75R32,156,31,1,d,d
D75R32,156,32,1,d,d
D75R32,156,32,2,d,d
D75R32,156,32,3,d,d
D75R32,156,32,4,d,d
D75R32,156,32,5,d,d
D75R32,156,32,6,d,c
D75R32,156,32,7,d,c
D75R32,156,32,8,d,d
D75R32,156,32,9,d,d
D75R32,156,33,1,d,c
D75R32,156,33,2,d,c
D75R32,156,33,3,d,d
D75R32,156,33,4,d,d
D75R32,156,33,5,d,d
D75R32,156,33,6,d,d
D75R32,156,33,7,d,d
D75R32,156,33,8,d,d
D75R32,156,33,9,d,d
D75R32,157,23,1,d,d
D75R32,157,24,1,d,c
D75R32,157,24,2,d,c
D75R32,157,24,3,d,d
D75R32,157,25,1,d,c
D75R32,157,26,1,d,d
D75R32,157,27,1,d,d
D75R32,157,27,2,d,d
D75R32,157,27,3,d,d
D75R32,157,27,4,d,d
D75R32,157,28,1,d,d
D75R32,157,28,2,d,d
D75R32,157,28,3,d,d
D75R32,157,28,4,d,d
D75R32,157,28,5,d,d
D75R32,157,28,6,d,d
D75R32,157,28,7,d,d
D75R32,157,28,8,d,d
D75R32,157,29,1,d,d
D75R32,157,29,2,d,d
D75R32,157,29,3,d,d
D75R32,157,30,1,d,d
D75R32,157,31,1,d,d
D75R32,157,32,1,d,c
D75R32,157,32,2,d,c
D75R32,157,32,3,d,d
D75R32,157,32,4,d,d
D75R32,157,32,5,d,d
D75R32,157,32,6,d,d
D75R32,157,32,7,d,d
D75R32,157,32,8,d,d
D75R32,157,32,9,d,d
D75R32,157,33,1,d,d
D75R32,157,33,2,d,d
D75R32,157,33,3,d,d
D75R32,157,33,4,d,d
D75R32,157,33,5,d,d
D75R32,157,33,6,d,c
D75R32,157,33,7,d,d
D75R32,157,33,8,d,d
D75R32,157,33,9,d,d
D75R32,158,23,1,d,d
D75R32,158,24,1,d,d
D75R32,158,24,2,d,d
D75R32,158,24,3,d,d
D75R32,158,25,1,d,d
D75R32,158,26,1,d,d
D75R32,158,27,1,d,d
D75R32,158,27,2,d,d
D75R32,158,27,3,d,d
D75R32,158,27,4,d,d
D75R32,158,28,1,d,d
D75R32,158,28,2,d,d
D75R32,158,28,3,d,d
D75R32,158,28,4,d,d
D75R32,158,28,5,d,d
D75R32,158,28,6,d,d
D75R32,158,28,7,d,d
D75R32,158,28,8,d,d
D75R32,158,29,1,d,d
D75R32,158,29,2,d,d
D75R32,158,29,3,d,d
D75R32,158,30,1,d,d
D75R32,158,31,1,d,c
D75R32,158,32,1,d,d
D75R32,158,32,2,d,d
D75R32,158,32,3,d,d
D75R32,158,32,4,d,d
D75R32,158,32,5,d,d
D75R32,158,32,6,d,d
D75R32,158,32,7,d,d
D75R32,158,32,8,d,d
D75R32,158,32,9,d,d
D75R32,158,33,1,d,d
D75R32,158,33,2,d,d
D75R32,158,33,3,d,d
D75R32,158,33,4,d,d
D75R32,158,33,5,d,d
D75R32,158,33,6,c,d
D75R32,158,33,7,d,d
D75R32,158,33,8,d,d
D75R32,158,33,9,d,d
D75R32,159,23,1,d,d
D75R32,159,24,1,d,d
D75R32,159,24,2,d,d
D75R32,159,24,3,d,d
D75R32,159,25,1,d,d
D75R32,159,26,1,d,d
D75R32,159,27,1,d,d
D75R32,159,27,2,d,d
D75R32,159,27,3,d,d
D75R32,159,27,4,d,d
D75R32,159,28,1,d,d
D75R32,159,28,2,d,d
D75R32,159,28,3,d,d
D75R32,159,28,4,d,d
D75R32,159,28,5,d,d
D75R32,159,28,6,d,d
D75R32,159,28,7,d,d
D75R32,159,28,8,d,d
D75R32,159,29,1,d,d
D75R32,159,29,2,d,d
D75R32,159,29,3,d,d
D75R32,159,30,1,d,d
D75R32,159,31,1,d,d
D75R32,159,32,1,c,d
D75R32,159,32,2,c,d
D75R32,159,32,3,d,d
D75R32,159,32,4,d,d
D75R32,159,32,5,d,d
D75R32,159,32,6,d,d
D75R32,159,32,7,d,d
D75R32,159,32,8,d,d
D75R32,159,32,9,d,d
D75R32,159,33,1,d,c
D75R32,159,33,2,d,c
D75R32,159,33,3,d,d
D75R32,159,33,4,d,d
D75R32,159,33,5,d,d
D75R32,159,33,6,d,d
D75R32,159,33,7,d,d
D75R32,159,33,8,d,d
D75R32,159,33,9,d,d
D75R32,160,23,1,d,d
D75R32,160,24,1,d,d
D75R32,160,24,2,d,d
D75R32,160,24,3,d,d
D75R32,160,25,1,d,d
D75R32,160,26,1,d,d
D75R32,160,27,1,d,d
D75R32,160,27,2,d,d
D75R32,160,27,3,d,d
D75R32,160,27,4,d,d
D75R32,160,28,1,d,d
D75R32,160,28,2,d,d
D75R32,160,28,3,d,d
D75R32,160,28,4,d,d
D75R32,160,28,5,d,d
D75R32,160,28,6,d,c
D75R32,160,28,7,c,c
D75R32,160,28,8,c,c
D75R32,160,29,1,d,d
D75R32,160,29,2,d,d
D75R32,160,29,3,d,d
D75R32,160,30,1,d,c
D75R32,160,31,1,d,d
D75R32,160,32,1,d,d
D75R32,160,32,2,d,d
D75R32,160,32,3,d,d
D75R32,160,32,4,d,d
D75R32,160,32,5,d,d
D75R32,160,32,6,d,d
D75R32,160,32,7,d,d
D75R32,160,32,8,d,d
D75R32,160,32,9,d,d
D75R32,160,33,1,d,d
D75R32,160,33,2,d,d
D75R32,160,33,3,d,d
D75R32,160,33,4,d,d
D75R32,160,33,5,d,d
D75R32,160,33,6,d,d
D75R32,160,33,7,d,d
D75R32,160,33,8,d,d
D75R32,160,33,9,d,d
D75R32,161,23,1,c,d
D75R32,161,24,1,d,c
D75R32,161,24,2,d,c
D75R32,161,24,3,d,d
D75R32,161,25,1,d,d
D75R32,161,26,1,d,d
D75R32,161,27,1,d,d
D75R32,161,27,2,d,d
D75R32,161,27,3,d,d
D75R32,161,27,4,d,d
D75R32,161,28,1,d,c
D75R32,161,28,2,d,c
D75R32,161,28,3,d,d
D75R32,161,28,4,d,d
D75R32,161,28,5,d,d
D75R32,161,28,6,d,d
D75R32,161,28,7,d,d
D75R32,161,28,8,d,d
D75R32,161,29,1,d,d
D75R32,161,29,2,d,d
D75R32,161,29,3,d,d
D75R32,161,30,1,d,d
D75R32,161,31,1,d,d
D75R32,161,32,1,d,c
D75R32,161,32,2,d,c
D75R32,161,32,3,d,d
D75R32,161,32,4,d,d
D75R32,161,32,5,d,d
D75R32,161,32,6,d,d
D75R32,161,32,7,d,d
D75R32,161,32,8,d,d
D75R32,161,32,9,d,d
D75R32,161,33,1,d,c
D75R32,161,33,2,d,d
D75R32,161,33,3,d,d
D75R32,161,33,4,d,d
D75R32,161,33,5,d,d
D75R32,161,33,6,d,d
D75R32,161,33,7,d,d
D75R32,161,33,8,d,d
D75R32,161,33,9,d,d
D75R32,162,23,1,c,d
D75R32,162,24,1,c,d
D75R32,162,24,2,c,d
D75R32,162,24,3,d,d
D75R32,162,25,1,c,d
D75R32,162,26,1,c,d
D75R32,162,27,1,c,c
D75R32,162,27,2,c,c
D75R32,162,27,3,c,c
D75R32,162,27,4,c,c
D75R32,162,28,1,c,d
D75R32,162,28,2,c,d
D75R32,162,28,3,d,d
D75R32,162,28,4,d,d
D75R32,162,28,5,d,d
D75R32,162,28,6,d,d
D75R32,162,28,7,d,d
D75R32,162,28,8,d,d
D75R32,162,29,1,c,d
D75R32,162,29,2,c,d
D75R32,162,29,3,d,d
D75R32,162,30,1,c,d
D75R32,162,31,1,c,d
D75R32,162,32,1,c,d
D75R32,162,32,2,c,d
D75R32,162,32,3,d,c
D75R32,162,32,4,c,c
D75R32,162,32,5,c,c
D75R32,162,32,6,c,c
D75R32,162,32,7,c,c
D75R32,162,32,8,c,c
D75R32,162,32,9,c,c
D75R32,162,33,1,c,d
D75R32,162,33,2,c,d
D75R32,162,33,3,d,d
D75R32,162,33,4,d,d
D75R32,162,33,5,d,d
D75R32,162,33,6,d,d
D75R32,162,33,7,d,d
D75R32,162,33,8,d,d
D75R32,162,33,9,d,d
D75R32,163,23,1,d,d
D75R32,163,24,1,d,d
D75R32,163,24,2,d,d
D75R32,163,24,3,d,d
D75R32,163,25,1,d,d
D75R32,163,26,1,d,c
D75R32,163,27,1,d,d
D75R32,163,27,2,d,d
D75R32,163,27,3,d,d
D75R32,163,27,4,d,d
D75R32,163,28,1,d,d
D75R32,163,28,2,d,d
D75R32,163,28,3,d,d
D75R32,163,28,4,d,d
D75R32,163,28,5,d,d
D75R32,163,28,6,d,d
D75R32,163,28,7,d,d
D75R32,163,28,8,d,d
D75R32,163,29,1,d,d
D75R32,163,29,2,d,d
D75R32,163,29,3,d,d
D75R32,163,30,1,d,c
D75R32,163,31,1,d,d
D75R32,163,32,1,d,c
D75R32,163,32,2,d,c
D75R32,163,32,3,d,d
D75R32,163,32,4,d,d
D75R32,163,32,5,d,d
D75R32,163,32,6,d,d
D75R32,163,32,7,d,d
D75R32,163,32,8,d,d
D75R32,163,32,9,d,d
D75R32,163,33,1,d,d
D75R32,163,33,2,d,d
D75R32,163,33,3,d,d
D75R32,163,33,4,d,d
D75R32,163,33,5,d,d
D75R32,163,33,6,d,d
D75R32,163,33,7,d,d
D75R32,163,33,8,d,d
D75R32,163,33,9,d,d
D75R32,164,23,1,c,c
D75R32,164,24,1,c,d
D75R32,164,24,2,c,d
D75R32,164,24,3,d,d
D75R32,164,25,1,c,d
D75R32,164,26,1,c,d
D75R32,164,27,1,c,c
D75R32,164,27,2,c,c
D75R32,164,27,3,c,c
D75R32,164,27,4,c,c
D75R32,164,28,1,c,d
D75R32,164,28,2,c,c
D75R32,164,28,3,c,c
D75R32,164,28,4,c,c
D75R32,164,28,5,c,c
D75R32,164,28,6,c,c
D75R32,164,28,7,c,c
D75R32,164,28,8,c,c
D75R32,164,29,1,c,c
D75R32,164,29,2,c,c
D75R32,164,29,3,c,c
D75R32,164,30,1,c,c
D75R32,164,31,1,c,d
D75R32,164,32,1,c,d
D75R32,164,32,2,c,d
D75R32,164,32,3,d,d
D75R32,164,32,4,d,d
D75R32,164,32,5,d,d
D75R32,164,32,6,d,d
D75R32,164,32,7,d,d
D75R32,164,32,8,d,d
D75R32,164,32,9,d,d
D75R32,164,33,1,c,d
D75R32,164,33,2,d,d
D75R32,164,33,3,d,d
D75R32,164,33,4,d,d
D75R32,164,33,5,d,d
D75R32,164,33,6,d,d
D75R32,164,33,7,d,d
D75R32,164,33,8,d,d
D75R32,164,33,9,d,d
D75R32,165,23,1,c,d
D75R32,165,24,1,c,d
D75R32,165,24,2,c,d
D75R32,165,24,3,c,d
D75R32,165,25,1,c,d
D75R32,165,26,1,c,d
D75R32,165,27,1,c,d
D75R32,165,27,2,c,d
D75R32,165,27,3,d,d
D75R32,165,27,4,d,d
D75R32,165,28,1,d,c
D75R32,165,28,2,c,c
D75R32,165,28,3,c,c
D75R32,165,28,4,c,c
D75R32,165,28,5,c,c
D75R32,165,28,6,c,c
D75R32,165,28,7,c,c
D75R32,165,28,8,c,c
D75R32,165,29,1,c,d
D75R32,165,29,2,c,d
D75R32,165,29,3,d,d
D75R32,165,30,1,c,d
D75R32,165,31,1,d,d
D75R32,165,32,1,d,d
D75R32,165,32,2,d,d
D75R32,165,32,3,d,d
D75R32,165,32,4,d,d
D75R32,165,32,5,d,d
D75R32,165,32,6,c,d
D75R32,165,32,7,c,d
D75R32,165,32,8,d,d
D75R32,165,32,9,d,d
D75R32,165,33,1,d,d
D75R32,165,33,2,c,d
D75R32,165,33,3,c,d
D75R32,165,33,4,d,d
D75R32,165,33,5,d,d
D75R32,165,33,6,d,d
D75R32,165,33,7,d,d
D75R32,165,33,8,d,d
D75R32,165,33,9,d,d
D75R32,166,23,1,d,c
D75R32,166,24,1,d,d
D75R32,166,24,2,d,d
D75R32,166,24,3,d,d
D75R32,166,25,1,d,d
D75R32,166,26,1,d,d
D75R32,166,27,1,d,d
D75R32,166,27,2,d,d
D75R32,166,27,3,d,d
D75R32,166,27,4,d,d
D75R32,166,28,1,d,c
D75R32,166,28,2,d,c
D75R32,166,28,3,d,d
D75R32,166,28,4,d,d
D75R32,166,28,5,d,d
D75R32,166,28,6,d,d
D75R32,166,28,7,d,d
D75R32,166,28,8,d,d
D75R32,166,29,1,d,d
D75R32,166,29,2,d,d
D75R32,166,29,3,d,d
D75R32,166,30,1,d,d
D75R32,166,31,1,d,c
D75R32,166,32,1,d,d
D75R32,166,32,2,d,d
D75R32,166,32,3,d,d
D75R32,166,32,4,d,d
D75R32,166,32,5,d,d
D75R32,166,32,6,d,d
D75R32,166,32,7,d,d
D75R32,166,32,8,d,d
D75R32,166,32,9,d,d
D75R32,166,33,1,d,d
D75R32,166,33,2,d,d
D75R32,166,33,3,d,d
D75R32,166,33,4,d,d
D75R32,166,33,5,d,d
D75R32,166,33,6,d,d
D75R32,166,33,7,d,d
